"date","bike_count","weekday","is_weekend","is_holiday","FX.Windspitze","FM.Windgeschwindigkeit","RSK.Niederschlagshoehe","RSKF.Niederschlagsform","SDK.Sonnenscheindauer","SHK_TAG.Schneehoehe","NM.Bedeckungsgrad","TMK.Lufttemperatur","UPM.Relative_Feuchte","TXK.Lufttemperatur_Max","TNK.Lufttemperatur_Min","TGK.Lufttemperatur_5cm_min"
2013-01-01,469,2,0,1,10.7,4,6,6,0,0,7.8,6.3,83,8.3,0.4,-0.7
2013-01-02,2704,3,0,0,9,3.3,0,0,0.8,0,3.8,3,90,6.4,-1.2,-3.2
2013-01-03,2266,4,0,0,13.3,6.6,2.1,6,0,0,7.6,4.7,83,7.4,0.5,-0.8
2013-01-04,2848,5,0,0,9.3,5.4,0,6,0,0,7.9,7.6,93,8.8,6.1,5.9
2013-01-05,2335,6,1,0,9,4.7,0,6,0.4,0,7.9,7.5,91,8.6,6.7,6.3
2013-01-06,1041,7,1,1,10,4.9,0,6,0.1,0,7.9,6.9,91,7.8,6,5.7
2013-01-07,4234,1,0,0,6.1,2.5,0,0,3,0,6.8,6,90,9.8,3.8,1.4
2013-01-08,4182,2,0,0,9.2,4.7,0,0,0,0,8,4.2,93,4.7,3.5,3.7
2013-01-09,3958,3,0,0,9,4.3,1.4,8,0,0,8,2.8,91,3.8,1.4,1.1
2013-01-10,3856,4,0,0,8.7,4.6,1.1,6,0,0,7.9,2.8,94,3.8,1.6,1.5
2013-01-11,4241,5,0,0,6.3,2.1,2.2,8,2.5,0,7,1.6,86,3,0,-1
2013-01-12,1833,6,1,0,8,3.8,1.3,7,1.2,1,7.8,-0.8,91,0.1,-2.3,-3.1
2013-01-13,894,7,1,0,7.8,4.4,0.1,7,0,2,8,-1.3,84,-0.5,-2.5,-3.4
2013-01-14,3654,1,0,0,7.4,2.5,0,7,2,1,5.5,-2.2,86,0.2,-7.5,-9
2013-01-15,3722,2,0,0,4.8,1.5,0.9,7,0.7,1,7.4,-1.7,92,0.9,-6.8,-7.1
2013-01-16,3167,3,0,0,8.3,2.7,2.4,7,3.8,2,6.8,-2,84,-0.3,-3,-6.4
2013-01-17,2629,4,0,0,8.8,3.1,1,7,0,4,7.8,-2.3,90,-1.6,-3.2,-3.5
2013-01-18,2869,5,0,0,9,3.2,0,7,1.5,6,7.7,-1.7,84,-0.7,-2.6,-4.3
2013-01-19,2035,6,1,0,12.1,5.4,1.3,8,2.7,4,7,-1.7,77,0.4,-2.7,-3.8
2013-01-20,445,7,1,0,11.5,4.7,4.1,8,0,3,7.8,-1.5,90,-0.1,-2.8,-3.1
2013-01-21,2260,1,0,0,3.5,1.5,1.3,8,0,5,7.7,0.2,94,3.9,-0.9,-2.8
2013-01-22,3172,2,0,0,7.1,2.2,0.4,8,0,4,7.9,0.9,95,1.8,0.1,-0.2
2013-01-23,3588,3,0,0,5.1,2.6,0,0,0,3,8,0.3,93,1.5,-1.3,-1.6
2013-01-24,3623,4,0,0,8.7,3.7,0,7,0,1,8,-2.3,86,-0.9,-3.8,-2.9
2013-01-25,3350,5,0,0,5.1,2.1,0,7,0,1,7.7,-2.1,82,-1.1,-5.2,-6.8
2013-01-26,2273,6,1,0,8.6,2.6,0.1,8,5.8,1,6,-2.1,79,0.9,-7.2,-8.9
2013-01-27,928,7,1,0,8,3.3,1.8,6,1.2,2,7.7,2,88,5,-1.7,-3
2013-01-28,3873,1,0,0,12.2,4.2,1.5,6,3.1,0,7.2,4.7,88,8,1.8,0.6
2013-01-29,2585,2,0,0,19,10.4,5.9,6,0,0,7.9,7.9,85,10.2,5.8,4.7
2013-01-30,3217,3,0,0,19.5,9.1,6.5,6,0,0,7.4,11.9,81,15.1,8.6,7.1
2013-01-31,4065,4,0,0,20.1,8.9,0.2,6,3.9,0,6.8,9,70,11.6,7.1,6.2
2013-02-01,2918,5,0,0,13.1,4.8,17.3,6,0,0,8,7.9,88,9.5,6,5.5
2013-02-02,2069,6,1,0,11.5,3.6,3.8,8,0,0,6.9,4,86,8.3,-0.9,-2.4
2013-02-03,1181,7,1,0,20,6.3,2.7,8,0,0,7.5,2.5,83,4.5,0.3,-0.4
2013-02-04,2889,1,0,0,16,9,8.2,8,0,0,7.9,4.6,92,8,1.4,0.7
2013-02-05,3436,2,0,0,19,7,4.3,8,0,0,7.8,4.4,83,7.8,0.2,-0.1
2013-02-06,3363,3,0,0,12.4,5.6,2.1,8,0,1,8,1.9,89,3.7,0.5,-0.5
2013-02-07,3430,4,0,0,9.4,4.1,0.9,8,0.3,1,7,1.1,92,3,-1,-3.3
2013-02-08,3269,5,0,0,8.6,3.2,1.9,8,0.5,1,7.6,0.8,92,2.7,-4.8,-8.6
2013-02-09,1717,6,1,0,4.9,1.5,0.1,7,1.1,2,6.7,-1.7,93,2.2,-5.5,-6.4
2013-02-10,789,7,1,0,8.9,2.4,0,0,6.6,0,4.3,-3.6,80,0.9,-7.7,-8.6
2013-02-11,2966,1,0,0,10.9,4.7,0,7,0,0,7.7,-0.8,67,1.4,-3.3,-3.6
2013-02-12,2673,2,0,0,9.2,3.9,0,0,0,0,7.5,-1,70,0.2,-3.1,-4
2013-02-13,3409,3,0,0,5.7,1.4,0,7,1.5,0,6.1,-0.8,73,2.6,-4.5,-6.5
2013-02-14,3337,4,0,0,4.4,1.6,3.5,8,5.3,0,4.5,-2.1,78,1.3,-6.7,-8.4
2013-02-15,2952,5,0,0,5.8,2.1,2,8,0,6,8,0.6,95,2.2,-1.1,-1.2
2013-02-16,2337,6,1,0,4.4,1.9,0,0,0,1,7.9,2.5,96,4.7,0.5,-0.2
2013-02-17,967,7,1,0,7.6,2.8,0,0,0.6,0,7.6,3.1,89,5.5,0.7,-0.3
2013-02-18,3728,1,0,0,8.6,3.3,0,0,6.2,0,3,1.7,82,6.4,-2.3,-4.1
2013-02-19,3305,2,0,0,6.6,2.5,1.6,8,0,0,7.4,0.6,91,4,-3.2,-4.8
2013-02-20,3518,3,0,0,9.8,4.5,0,7,1.2,0,7,1.3,77,4,0,-0.6
2013-02-21,3435,4,0,0,11.2,5.9,0,0,2.1,0,7.2,-0.8,66,0.7,-3.5,-4.4
2013-02-22,2908,5,0,0,11.8,5.3,0.2,7,0.1,0,5.6,-3.4,75,-1.2,-5.5,-6.5
2013-02-23,1506,6,1,0,8.5,3.8,0.3,7,0,1,7.9,-3.2,85,-1.6,-4.6,-5.5
2013-02-24,740,7,1,0,5.3,1.4,0.8,7,0,2,7.8,-1.7,84,0.1,-3.3,-3.5
2013-02-25,2865,1,0,0,6.6,2.8,0,7,0,1,7.7,-1,89,0.3,-4.1,-6.9
2013-02-26,2936,2,0,0,5.2,2.1,4.3,6,0,1,6.6,0.2,92,3,-4.3,-6.9
2013-02-27,3486,3,0,0,8.9,4.1,0,6,0,0,7.9,2.5,87,3.6,1.6,1.3
2013-02-28,3644,4,0,0,5.4,2.4,0,0,0,0,8,2.9,83,4.8,1.3,0.9
2013-03-01,3635,5,0,0,7,3.4,0,6,0,0,8,2.5,82,3.3,1.9,1.6
2013-03-02,2559,6,1,0,8.5,3,0,0,4.1,0,4.6,2,73,5.1,-3,-4.8
2013-03-03,1185,7,1,0,8.4,2.7,0,0,9.9,0,0.2,0.8,80,7.1,-5.2,-6.7
2013-03-04,3994,1,0,0,10.5,4.2,0,0,10.1,0,0,4.3,68,11.8,-1.1,-4
2013-03-05,4205,2,0,0,6.3,1.4,0,0,9,0,3.1,3.5,77,12.9,-4,-5.8
2013-03-06,4432,3,0,0,8,2.8,0,0,7.9,0,5.9,6.7,73,16.2,-2,-3.4
2013-03-07,4490,4,0,0,7.1,2.5,0.4,6,3.6,0,7,10.5,70,16.7,4.8,3.6
2013-03-08,4282,5,0,0,9.2,2,1.1,6,0.6,0,7.2,9.4,85,13.3,2.9,1.7
2013-03-09,3142,6,1,0,8.2,3.7,0,6,5.1,0,6.3,11,81,15.3,7.5,4.5
2013-03-10,1288,7,1,0,9.1,4,0,6,2.3,0,7.2,7.9,83,12.8,3.1,2.5
2013-03-11,3274,1,0,0,8.2,4.2,1.6,8,0,0,7.9,2.3,90,3.2,1.5,1.5
2013-03-12,2728,2,0,0,8.6,4.4,4.8,8,0,0,8,-0.2,94,2,-3.1,-3.1
2013-03-13,3084,3,0,0,5.8,2.6,0.3,7,0.9,1,6.3,-3.1,87,-0.6,-6.3,-7.6
2013-03-14,3431,4,0,0,7.4,1.8,0,7,4.3,1,5.2,-2,81,2.5,-7.6,-9
2013-03-15,3709,5,0,0,7.7,2.6,0,0,9.7,0,3.8,-0.6,64,3.2,-4.5,-7.2
2013-03-16,2827,6,1,0,9.9,2.2,0,6,7.3,0,5.6,2.7,58,10.2,-5.9,-7.6
2013-03-17,781,7,1,0,10,1.9,8.2,6,0,0,7.8,5.1,80,7.7,2.8,1.8
2013-03-18,3180,1,0,0,8,2.1,4.3,6,0,0,7.4,4.8,90,6.8,0.4,-1.4
2013-03-19,3264,2,0,0,16.7,5.1,3.7,6,2.2,0,7.1,5.4,87,9.6,1.5,0
2013-03-20,3392,3,0,0,14.3,4.3,5.5,6,3.2,0,7.2,5,88,9.5,0.9,-0.1
2013-03-21,4248,4,0,0,9.3,3.6,0,0,4,0,5.9,4.9,76,8.6,1.8,-0.4
2013-03-22,4192,5,0,0,12.3,5.8,0,0,10,0,3.7,4.9,70,11,-0.4,-1.3
2013-03-23,2276,6,1,0,14.5,6.8,0,8,0,0,7.9,2.6,70,4.9,1,0.2
2013-03-24,975,7,1,0,14.3,7.4,0.6,8,2.7,0,7.6,2.8,57,5.1,1.2,0.6
2013-03-25,2813,1,0,0,12.3,6.3,0.1,7,0,1,7.6,0,79,2,-1.9,-1.7
2013-03-26,3247,2,0,0,9.5,4.9,0,7,0,0,7.9,-0.3,74,1.7,-1.8,-3.2
2013-03-27,3615,3,0,0,10.1,4.9,0,0,7.3,0,5.7,0.3,69,3.9,-3.2,-4.1
2013-03-28,3729,4,0,0,8.8,3.2,0,6,3.7,0,6.2,3.1,73,8,-1.6,-3.7
2013-03-29,950,5,0,1,8.8,3.4,0,7,5.2,0,3.5,3.1,69,7.7,-1.5,-4
2013-03-30,2255,6,1,0,10.1,4.2,0,0,0,0,7.5,3.1,70,7.4,-1.3,-3.6
2013-03-31,587,7,1,1,8,3.2,0,7,0.2,0,7.5,2.3,66,5.4,-0.7,-2.3
2013-04-01,913,1,0,1,12.5,5.1,0,0,10.2,0,3.5,2.4,62,7.6,-2.3,-4
2013-04-02,3549,2,0,0,10.4,4.2,0,0,3.6,0,4.6,2.7,64,6.2,-1.7,-3.3
2013-04-03,3617,3,0,0,12.1,5.9,0,6,1.8,0,6.6,4.9,60,8.2,2.2,0.8
2013-04-04,4013,4,0,0,12.1,6.1,0,0,10.1,0,5.4,5.7,59,11.5,1.5,0.1
2013-04-05,3700,5,0,0,9.8,4.8,0,0,0,0,8,3.4,70,5.9,0.6,-0.3
2013-04-06,2924,6,1,0,7.1,3.6,0,6,0,0,7.9,4.6,70,6.6,3,2.7
2013-04-07,1536,7,1,0,10.2,4,0,0,9.9,0,4.1,5.1,66,9.9,0,-2.2
2013-04-08,4218,1,0,0,7.4,2.7,0.6,6,0.9,0,7.6,5.8,69,11.1,-0.1,-2.1
2013-04-09,3768,2,0,0,14.5,3.2,10.3,6,2.5,0,7.3,7.8,84,11.7,3.6,2.6
2013-04-10,3729,3,0,0,15.3,6.1,3.3,8,1.5,0,7.5,9.6,80,12.7,6.8,6.1
2013-04-11,3811,4,0,0,13.8,5.4,33.9,6,0.1,0,7.8,12.5,87,16.2,8.4,7.7
2013-04-12,3882,5,0,0,16.9,6.7,2.1,6,4.3,0,6.6,11.3,76,15.5,9,7.6
2013-04-13,3588,6,1,0,12.8,5,0,6,5.8,0,6.5,11.5,66,16.4,7.6,6.2
2013-04-14,2235,7,1,0,7.1,1.7,0,0,9.3,0,5.3,15.6,65,23.9,8.3,7.6
2013-04-15,6090,1,0,0,9.6,2.3,0,6,10.5,0,4.7,16.9,65,24.5,6.5,4.8
2013-04-16,6255,2,0,0,9.9,3.1,0,6,6.8,0,7.3,17.2,70,22.5,12.2,10
2013-04-17,6537,3,0,0,6.7,1.7,0,0,8.7,0,7,18,64,25.4,11.6,10.5
2013-04-18,5983,4,0,0,13.1,4.2,0,6,5.4,0,6.3,16,65,22.1,9.5,8
2013-04-19,5465,5,0,0,7.9,2.7,0,0,1,0,7.7,11,61,15,7.1,5.4
2013-04-20,2794,6,1,0,12,5,1.3,6,0,0,7.8,9.5,72,10.6,8.1,6.8
2013-04-21,1561,7,1,0,5.7,2.3,0,6,0,0,8,10.4,70,12.4,8.8,8.4
2013-04-22,5709,1,0,0,6.1,2.8,0,0,0,0,7.9,12.1,70,15.4,9.6,9.3
2013-04-23,6380,2,0,0,10,3,0,0,5,0,7,12.9,65,18.6,7.2,5.5
2013-04-24,6753,3,0,0,8.6,2,0,0,12.8,0,3.1,13.9,69,22.2,4.4,3.2
2013-04-25,6961,4,0,0,4.8,1.1,0,0,13.1,0,0.3,16.2,67,25.5,6.2,4.4
2013-04-26,5204,5,0,0,9.8,3,15.3,6,2.1,0,5.8,13.9,83,22.1,8.1,5.8
2013-04-27,1923,6,1,0,10.6,4.4,10.3,6,0,0,7.8,7.2,92,12.1,6,5.7
2013-04-28,1703,7,1,0,6,2.1,0,6,0,0,7.9,8.2,86,10.4,6.1,4.7
2013-04-29,5981,1,0,0,7.6,2.3,0,6,2,0,7.8,10.1,85,14.4,6.8,6.7
2013-04-30,5246,2,0,0,9.4,4.2,2.9,6,0,0,7.8,10.6,91,13.5,9.5,9
2013-05-01,2408,3,0,1,9.2,3.9,0.2,6,0.3,0,7.8,12.5,84,15.9,8.7,8.2
2013-05-02,6802,4,0,0,7.3,2.8,0,6,5.3,0,6.5,14.6,79,19.4,8.1,7
2013-05-03,5301,5,0,0,8.1,2.7,31.2,6,0,0,7.3,13.2,88,15.2,11.7,11.2
2013-05-04,2560,6,1,0,6.6,2.5,6.1,6,0.9,0,6.2,12.4,93,15.1,9.3,6.8
2013-05-05,2427,7,1,0,9.7,2.5,0,0,12.4,0,1.5,14.3,76,21.3,5.7,4
2013-05-06,6658,1,0,0,11.1,3.4,11,6,10.9,0,4.4,15.8,76,22.7,7.9,6.4
2013-05-07,6244,2,0,0,9.6,2.8,0,0,5.8,0,7.3,15.1,85,20.1,9.7,8.2
2013-05-08,7710,3,0,0,8.4,2.1,2.1,6,10.6,0,3.7,16.1,75,23.2,7.8,6.3
2013-05-09,2356,4,0,1,8.8,3,2.6,6,4.4,0,7.4,16.8,84,19.8,13.7,13.2
2013-05-10,5825,5,0,0,11,3.9,0,6,3.8,0,7.6,13.9,77,17.2,11.9,11.4
2013-05-11,3719,6,1,0,10.1,3.1,8.9,6,2.9,0,6.7,12.5,81,16.7,9.6,7.8
2013-05-12,1443,7,1,0,16.6,3.9,7.3,6,2.1,0,6.9,10,85,13.4,8,7.2
2013-05-13,4967,1,0,0,12.6,4.6,0.6,6,0,0,7.8,11.2,81,13.9,8.3,7.4
2013-05-14,6730,2,0,0,10.4,3.1,0.7,6,5.4,0,6.6,13.9,76,18.8,8.7,7.4
2013-05-15,6541,3,0,0,9.9,2.3,0,6,3.6,0,6.5,14,82,19.5,7.5,6.3
2013-05-16,5813,4,0,0,5.5,2.3,2.4,6,0.3,0,7.6,12.6,92,15.9,8.6,7.2
2013-05-17,5268,5,0,0,7.9,3.6,0.6,6,0,0,7.9,11.9,89,14,10.9,10.6
2013-05-18,4547,6,1,0,8.3,2.8,0,6,10.2,0,6.1,15.4,70,21.5,10,9.5
2013-05-19,1179,7,1,1,11.1,4.4,9.5,6,0.6,0,7.8,11.7,87,13.2,10.4,9
2013-05-20,1499,1,0,1,14.8,6.8,0.2,6,2.6,0,7.5,11.5,81,14.4,9.7,9.1
2013-05-21,5293,2,0,0,10.2,4.7,3.4,6,0.7,0,7.5,12,83,15,9.6,8.7
2013-05-22,4243,3,0,0,8.7,3.7,0.8,6,0.1,0,7.8,10.7,86,13.1,7.5,6.7
2013-05-23,4165,4,0,0,11.3,4.1,7,6,0.7,0,7.4,7.9,88,11.3,4.5,3.8
2013-05-24,4444,5,0,0,7.9,2.1,0,6,3.4,0,6.7,7.2,80,12.7,2.5,1.7
2013-05-25,3705,6,1,0,8.1,2.1,2.1,6,8.4,0,6.3,8.7,77,15.2,1.1,0.4
2013-05-26,830,7,1,0,14.5,6.4,19.3,6,0,0,7.8,8,92,8.6,7.6,7
2013-05-27,4871,1,0,0,12.2,4.7,0,0,6.7,0,4.8,12.6,73,19.1,5.8,4.5
2013-05-28,5063,2,0,0,15.7,2,13.2,6,10.5,0,4.1,13.6,75,23.1,4.2,2.9
2013-05-29,3211,3,0,0,10.2,4.3,6.2,6,1.2,0,7.8,10.2,91,13.8,7.9,6.4
2013-05-30,2358,4,0,1,7.2,2.2,19.4,6,10.8,0,6.2,11.9,74,17.5,4.1,3.2
2013-05-31,1996,5,0,0,11.9,3.9,44.8,6,0,0,7.9,12,95,15.5,9.4,9.3
2013-06-01,1827,6,1,0,6.7,2.3,26,6,0.3,0,7.7,13.6,92,17.8,11.9,11.7
2013-06-02,2166,7,1,0,10.9,2.8,0,0,9.5,0,6.4,14,65,18.4,9.4,8.3
2013-06-03,5507,1,0,0,9.4,3.1,0,6,0.7,0,7.5,12.2,67,14.6,10.3,8.5
2013-06-04,6284,2,0,0,8.4,2.7,0,0,12.4,0,3.4,14.6,72,20.5,8,7.3
2013-06-05,6897,3,0,0,9.7,3.4,0,0,14.5,0,3.5,17.1,70,24.2,8,6.9
2013-06-06,7552,4,0,0,10.1,3.2,0,0,14.7,0,1,18.3,63,24.7,12,9.7
2013-06-07,7101,5,0,0,9.4,3.2,0,0,14.4,0,1.4,19.3,68,25.6,12,10.6
2013-06-08,5091,6,1,0,9.4,2.8,10.4,6,14.2,0,3.5,20.5,68,27.1,11.7,10.3
2013-06-09,2155,7,1,0,10.5,3.2,4.3,6,7,0,6.4,18,77,23.1,14.4,13.6
2013-06-10,5379,1,0,0,7.8,2.4,1.4,6,0,0,7.8,14.9,92,16.4,12.6,11.4
2013-06-11,7031,2,0,0,8.1,2,0,6,8.4,0,5.2,17,78,22.5,11.7,10.9
2013-06-12,7574,3,0,0,6.9,2,0,0,4.6,0,7.2,18.1,78,24.1,11.9,11.3
2013-06-13,7791,4,0,0,17.6,3.2,3.2,6,12.7,0,5.2,20.1,76,28.3,12.9,12.3
2013-06-14,7719,5,0,0,8.2,3,0,0,8.3,0,6.1,15.4,75,20.4,10.5,9.7
2013-06-15,5389,6,1,0,11.9,3.1,0,0,6.7,0,6.5,17.5,76,24.1,9.4,8.3
2013-06-16,2977,7,1,0,7.3,2,0,0,13.5,0,5.6,19.5,69,26.2,12.2,10.3
2013-06-17,7646,1,0,0,7.3,2.6,0,6,14.6,0,3.4,24.6,68,34.4,16.1,14.8
2013-06-18,7527,2,0,0,9.7,2.7,0,0,13.2,0,3.2,27.3,64,33.4,20.8,19.6
2013-06-19,7460,3,0,0,6.5,2.3,0,0,13.5,0,6.3,27.3,67,33.8,20.5,19.1
2013-06-20,7050,4,0,0,31.3,3.3,9.7,8,7.3,0,6.8,22.5,78,27.7,14.5,14.7
2013-06-21,6864,5,0,0,13.7,4.4,0,0,7.3,0,4.8,18.4,76,23.4,13.3,12.2
2013-06-22,5372,6,1,0,11.2,3.3,0.4,6,11.2,0,3.9,18.9,72,23.4,11.6,10.5
2013-06-23,2611,7,1,0,14.6,5.6,0.4,6,7.7,0,6,17.2,69,20.3,14.8,14.4
2013-06-24,6478,1,0,0,10.6,4,3.1,6,2.7,0,7.3,14.9,81,19.1,12.6,12.3
2013-06-25,6426,2,0,0,6.4,2.7,7.6,6,0.7,0,7.3,12.7,90,15.3,10.6,9.9
2013-06-26,7306,3,0,0,5.2,1.5,0,0,4.6,0,6.8,13.5,75,17.3,8.8,7.4
2013-06-27,6388,4,0,0,8.3,2.7,3.4,8,2.1,0,7.3,12.6,86,16.7,9.9,9.2
2013-06-28,7283,5,0,0,8.3,2.9,1.7,6,9.1,0,6.4,14.9,74,20.6,9,7.6
2013-06-29,3874,6,1,0,11.7,4.1,2.1,6,1,0,7.8,15.8,85,19.2,12.8,12.2
2013-06-30,2665,7,1,0,6.9,1.5,0,0,7.9,0,5.8,16.4,70,21.3,10.7,9
2013-07-01,7941,1,0,0,5.8,1.5,0,0,13.7,0,3.7,17.8,74,25.3,8.7,7.7
2013-07-02,8295,2,0,0,7,2,0,6,13,0,6.2,20.3,72,26.9,12.4,11.1
2013-07-03,5431,3,0,0,12,4.2,9.2,6,0.8,0,7.6,18.2,89,20.5,16.6,16.2
2013-07-04,7232,4,0,0,9.6,3.1,0.5,6,3.3,0,6.1,18.6,86,23.2,13.7,11.8
2013-07-05,7662,5,0,0,5.3,2,0,0,11.9,0,2.7,18.8,78,25.2,12.1,10.6
2013-07-06,5680,6,1,0,9.7,3.4,0,0,13.2,0,2.3,21.5,71,27.7,13.7,12.6
2013-07-07,2827,7,1,0,11.2,4.2,0,0,14.2,0,1.1,22.5,64,28.8,16.6,15.1
2013-07-08,7790,1,0,0,11.8,4.4,0,0,14.6,0,2.7,22.6,57,28.8,16.1,14.3
2013-07-09,8126,2,0,0,10,3.5,0,0,13,0,6,22.4,63,29.6,15.1,14
2013-07-10,8379,3,0,0,12.1,3.5,0,0,14.2,0,2.4,22.3,64,29.1,13.6,12.6
2013-07-11,8482,4,0,0,8.4,4.1,0,0,9.1,0,5.3,18.9,60,24.1,12.6,10.9
2013-07-12,8243,5,0,0,9.5,3.2,0,0,14,0,2.6,18.9,62,25.6,11.8,10.2
2013-07-13,5827,6,1,0,8.2,3.1,0,0,14.1,0,1.5,20.2,60,27.1,11.5,10.6
2013-07-14,2964,7,1,0,7.2,2.6,0,0,13.4,0,3.8,20.6,62,27.6,11.2,10
2013-07-15,8059,1,0,0,9.1,1.9,0,0,13.3,0,4,20.4,63,26.7,13.1,11.5
2013-07-16,8317,2,0,0,8.2,2.5,0,0,14.4,0,1.5,21.9,57,30,11.4,10.1
2013-07-17,8313,3,0,0,9.7,3.3,0,0,6.8,0,6,23,57,30.9,14.9,13.1
2013-07-18,8258,4,0,0,10.9,4,0,0,6.9,0,6,24.6,52,31.3,19.8,18
2013-07-19,7850,5,0,0,11.1,4.4,0,0,14,0,1,24.9,53,31.8,17.8,16.1
2013-07-20,5904,6,1,0,11.9,3.7,0,0,14.3,0,1.6,24.5,57,31.1,17.4,15.7
2013-07-21,3235,7,1,0,8.5,3.3,0,0,14.3,0,0.3,25.3,51,33.1,16.7,15.5
2013-07-22,7681,1,0,0,6.1,1.6,0,0,14.1,0,1.3,25,57,34.1,14.6,13.5
2013-07-23,7373,2,0,0,14,2.3,0.7,6,9.1,0,5.9,24.7,64,33.7,16.3,15.7
2013-07-24,7068,3,0,0,10.7,2.8,2.5,6,6.2,0,6.4,21.8,84,26.6,17.9,16.5
2013-07-25,7847,4,0,0,9.9,1.7,0,6,10.4,0,2.2,23.6,76,30,16.7,15.7
2013-07-26,7198,5,0,0,9.7,1.7,0,6,9.6,0,4.9,25.5,69,33.3,17.2,15.7
2013-07-27,4709,6,1,0,11.9,2.4,0.9,8,13.3,0,3.6,28,60,38.1,17.8,16.7
2013-07-28,2018,7,1,0,8.5,2.2,6.9,6,3.1,0,7.3,23.1,82,28.7,18.8,18.6
2013-07-29,5559,1,0,0,12.9,3.2,15.2,6,0.3,0,7.6,19.5,90,22.3,17.7,16.7
2013-07-30,7327,2,0,0,11.5,4.6,0,6,7.8,0,7.4,21.4,69,26.5,16.8,15.4
2013-07-31,7457,3,0,0,10.8,4.1,0,0,7.5,0,4.2,22.7,67,27.8,16.1,14.7
2013-08-01,7272,4,0,0,7.3,1.7,0,0,14,0,0.3,24.1,67,33.9,14,12.3
2013-08-02,6493,5,0,0,7.1,1.7,0,0,12.4,0,2.3,26.1,63,36.8,15.3,14.2
2013-08-03,5296,6,1,0,9.1,2.7,1,6,6.6,0,6.3,24.5,66,29.4,19.2,18.1
2013-08-04,2739,7,1,0,6.5,1.3,0,6,6.2,0,4.8,22.5,71,28.7,16.3,15.2
2013-08-05,6380,1,0,0,8.5,2,0,0,13.7,0,3,24.9,67,34.4,14.2,13.2
2013-08-06,6103,2,0,0,30.8,2.4,21.9,6,8.1,0,6.3,22.7,77,30.4,17.1,17.2
2013-08-07,5454,3,0,0,10.8,3.3,1.7,6,2.4,0,7.7,20.7,86,26.6,17.7,17.1
2013-08-08,5944,4,0,0,7.3,2,1,6,0.4,0,7.5,19.5,84,22.6,16.3,16
2013-08-09,5935,5,0,0,6.3,2,0,0,5.2,0,6,18.7,82,23.6,14.6,13.3
2013-08-10,4669,6,1,0,10.1,3.1,0,0,11.5,0,1.7,19.1,73,25.2,12.8,11.7
2013-08-11,2332,7,1,0,7.8,1.9,0,0,7.8,0,4.5,18.7,70,24.6,12.1,11.1
2013-08-12,5959,1,0,0,20.9,2.6,17.4,6,11.7,0,3.8,19.4,71,26.4,11.2,9.9
2013-08-13,5760,2,0,0,7.8,3,0,6,5.6,0,5.1,17.2,80,21.8,12.6,10.9
2013-08-14,6190,3,0,0,7.2,1.9,0,0,10.3,0,1.8,15.8,75,22.1,9.6,8.8
2013-08-15,6431,4,0,1,8,1.8,0,0,13,0,3.5,17.3,67,25.6,8.1,7.2
2013-08-16,6096,5,0,0,5.3,1.3,0,0,13.1,0,1.2,19.5,69,28.8,10,8.8
2013-08-17,4567,6,1,0,8.8,2.8,0,0,12.5,0,3.2,21.5,69,29.9,13.5,12.4
2013-08-18,2286,7,1,0,6.5,2.3,0.4,6,2.1,0,7.1,20.2,77,26.6,14.6,13.5
2013-08-19,4482,1,0,0,9.1,2.4,13,6,4.8,0,6.3,18,82,23.6,13.9,12.5
2013-08-20,6006,2,0,0,6.4,1.8,0,0,10.8,0,2.6,17.1,74,22.4,11,10
2013-08-21,5962,3,0,0,12.3,3.1,0,0,12.9,0,2,18.1,70,25.4,12.2,10.5
2013-08-22,6049,4,0,0,9.2,2.9,0,0,10.5,0,6.3,18.6,68,25.9,11.1,9.9
2013-08-23,5751,5,0,0,10.5,3.4,0,0,7.5,0,4.9,20.4,66,26.9,14.1,13
2013-08-24,3423,6,1,0,9.2,1.8,12.8,6,3.1,0,5.2,17.3,87,21.8,12.2,10.6
2013-08-25,1149,7,1,0,6.9,3.3,21.7,6,0,0,7.3,16.3,95,19.4,14.7,14
2013-08-26,4621,1,0,0,5.9,2.6,0,6,2.2,0,7.1,17.2,89,20.8,15,14.9
2013-08-27,5530,2,0,0,7,2.7,0,6,0.1,0,7.5,17.3,86,20.5,14.1,13.1
2013-08-28,5517,3,0,0,8.1,1.6,0,0,7.4,0,4.4,17.7,79,23.6,11.3,10.3
2013-08-29,6196,4,0,0,8.2,1.6,0,0,11.1,0,3.8,17,77,24.8,9.2,8.3
2013-08-30,5952,5,0,0,4.9,1.2,0,0,11.8,0,4.2,17.9,76,26.1,9.9,8.8
2013-08-31,4132,6,1,0,9.2,2.9,0.9,6,3.4,0,6.9,18.2,81,22.9,13.7,12.2
2013-09-01,2069,7,1,0,6.8,2.5,0,0,4.6,0,7.4,16.1,73,19.4,13.1,12.2
2013-09-02,6224,1,0,0,13.3,4.4,0,0,10,0,3.3,17.2,65,23.5,12.5,11.3
2013-09-03,6871,2,0,0,7.1,2.1,0,0,12.3,0,0.7,18.5,74,25.9,11,9.5
2013-09-04,6572,3,0,0,8.5,2.4,0,0,12.3,0,0.1,20.9,70,29.4,14.2,12.1
2013-09-05,6846,4,0,0,5.5,1.4,0,0,12.2,0,0.3,21.5,72,31.2,13,11
2013-09-06,6768,5,0,0,8.3,1.4,0.4,6,10.6,0,3,21.6,76,31.1,13.4,11.6
